time,temperature_2m (Â°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (Â°)
2022-11-05T00:00,6.9,81,0.10,0.00,51,17.7,331
2022-11-05T01:00,6.8,82,0.10,0.00,51,17.7,327
2022-11-05T02:00,6.7,83,0.10,0.00,51,19.3,327
2022-11-05T03:00,6.6,84,0.00,0.00,3,19.7,325
2022-11-05T04:00,6.6,84,0.10,0.00,51,20.9,324
2022-11-05T05:00,6.6,84,0.20,0.00,51,20.9,316
2022-11-05T06:00,6.4,87,0.90,0.00,53,20.4,312
2022-11-05T07:00,6.4,90,1.10,0.00,53,19.2,308
2022-11-05T08:00,6.9,92,0.10,0.00,51,17.8,306
2022-11-05T09:00,7.0,93,0.20,0.00,51,16.3,305
2022-11-05T10:00,7.2,93,0.10,0.00,51,15.6,304
2022-11-05T11:00,7.5,92,0.00,0.00,3,14.7,298
2022-11-05T12:00,7.8,93,0.00,0.00,3,13.6,287
2022-11-05T13:00,8.2,93,0.00,0.00,3,12.0,279
2022-11-05T14:00,8.4,94,0.10,0.00,51,11.2,264
2022-11-05T15:00,8.4,96,0.20,0.00,51,6.9,261
2022-11-05T16:00,8.4,96,0.30,0.00,51,5.8,266
2022-11-05T17:00,8.3,97,0.30,0.00,51,5.1,266
2022-11-05T18:00,8.3,97,0.40,0.00,51,4.7,238
2022-11-05T19:00,8.4,97,0.30,0.00,51,5.8,210
2022-11-05T20:00,8.3,96,0.10,0.00,51,8.0,175
2022-11-05T21:00,8.2,95,0.10,0.00,51,10.1,163
2022-11-05T22:00,8.1,95,0.00,0.00,2,9.8,163
2022-11-05T23:00,7.5,95,0.00,0.00,2,9.4,173
2022-11-06T00:00,6.7,96,0.00,0.00,1,10.1,176
2022-11-06T01:00,5.9,96,0.00,0.00,0,10.1,182
2022-11-06T02:00,5.2,96,0.00,0.00,0,9.0,182
2022-11-06T03:00,4.6,97,0.00,0.00,0,8.4,187
2022-11-06T04:00,4.0,97,0.00,0.00,0,8.8,199
2022-11-06T05:00,3.5,97,0.00,0.00,0,8.5,208
2022-11-06T06:00,3.1,98,0.00,0.00,0,8.1,212
2022-11-06T07:00,2.9,98,0.00,0.00,0,8.3,214
2022-11-06T08:00,3.4,97,0.00,0.00,0,10.3,216
2022-11-06T09:00,5.3,95,0.00,0.00,0,9.8,216
2022-11-06T10:00,7.0,91,0.00,0.00,0,9.4,227
2022-11-06T11:00,8.3,86,0.00,0.00,0,10.7,237
2022-11-06T12:00,9.2,80,0.00,0.00,0,11.4,235
2022-11-06T13:00,9.6,76,0.00,0.00,0,12.4,244
2022-11-06T14:00,9.6,75,0.00,0.00,0,12.5,252
2022-11-06T15:00,8.9,79,0.00,0.00,0,9.7,255
2022-11-06T16:00,7.5,85,0.00,0.00,0,9.5,261
2022-11-06T17:00,6.5,90,0.00,0.00,0,10.3,258
2022-11-06T18:00,5.8,92,0.00,0.00,0,11.9,270
2022-11-06T19:00,5.5,93,0.00,0.00,0,13.4,276
2022-11-06T20:00,4.9,94,0.00,0.00,0,15.3,278
2022-11-06T21:00,4.7,94,0.00,0.00,0,15.9,276
2022-11-06T22:00,4.6,94,0.00,0.00,0,15.8,271
2022-11-06T23:00,4.4,94,0.00,0.00,0,15.8,271
2022-11-07T00:00,4.2,93,0.00,0.00,1,15.5,274
2022-11-07T01:00,4.1,93,0.00,0.00,1,15.2,277
2022-11-07T02:00,4.1,93,0.00,0.00,1,15.0,281
2022-11-07T03:00,3.9,93,0.00,0.00,1,16.0,284
2022-11-07T04:00,3.9,94,0.00,0.00,1,18.2,295
2022-11-07T05:00,3.9,94,0.00,0.00,1,18.2,288
2022-11-07T06:00,4.2,95,0.00,0.00,3,16.2,282
2022-11-07T07:00,4.7,96,0.00,0.00,3,16.6,283
2022-11-07T08:00,6.4,96,0.00,0.00,3,17.1,285
2022-11-07T09:00,7.3,93,0.00,0.00,3,19.4,281
2022-11-07T10:00,8.0,91,0.00,0.00,3,19.6,264
2022-11-07T11:00,8.7,88,0.00,0.00,3,17.5,256
2022-11-07T12:00,9.1,85,0.00,0.00,3,18.4,242
2022-11-07T13:00,9.3,82,0.00,0.00,2,18.1,235
2022-11-07T14:00,9.3,80,0.00,0.00,1,16.4,232
2022-11-07T15:00,8.9,81,0.00,0.00,1,14.8,223
2022-11-07T16:00,7.8,86,0.00,0.00,1,14.3,223
2022-11-07T17:00,7.3,89,0.00,0.00,1,15.3,221
2022-11-07T18:00,7.3,90,0.00,0.00,2,14.8,223
2022-11-07T19:00,7.2,92,0.00,0.00,3,15.0,226
2022-11-07T20:00,7.7,91,0.00,0.00,3,15.8,227
2022-11-07T21:00,8.1,90,0.00,0.00,2,15.0,228
2022-11-07T22:00,8.3,90,0.00,0.00,1,15.3,229
2022-11-07T23:00,8.3,90,0.00,0.00,2,14.8,227
2022-11-08T00:00,7.9,92,0.00,0.00,2,14.1,232
2022-11-08T01:00,7.5,93,0.00,0.00,2,14.6,232
2022-11-08T02:00,7.4,94,0.00,0.00,2,15.0,226
2022-11-08T03:00,7.3,94,0.00,0.00,2,14.8,227
2022-11-08T04:00,7.0,95,0.00,0.00,2,14.1,232
2022-11-08T05:00,6.9,95,0.00,0.00,1,14.0,228
2022-11-08T06:00,6.7,96,0.00,0.00,2,14.3,229
2022-11-08T07:00,6.7,96,0.00,0.00,2,15.1,230
2022-11-08T08:00,7.9,94,0.00,0.00,2,16.6,229
2022-11-08T09:00,8.9,91,0.00,0.00,1,16.1,231
2022-11-08T10:00,10.1,87,0.00,0.00,0,16.9,230
2022-11-08T11:00,11.3,83,0.00,0.00,0,16.6,229
2022-11-08T12:00,12.0,80,0.00,0.00,0,17.3,234
2022-11-08T13:00,12.5,79,0.00,0.00,1,17.1,240
2022-11-08T14:00,12.5,80,0.00,0.00,0,15.9,242
2022-11-08T15:00,11.8,83,0.00,0.00,0,15.0,243
2022-11-08T16:00,10.8,87,0.00,0.00,0,14.7,242
2022-11-08T17:00,9.9,91,0.00,0.00,0,14.5,243
2022-11-08T18:00,9.3,93,0.00,0.00,0,14.4,248
2022-11-08T19:00,9.0,93,0.00,0.00,1,14.7,248
2022-11-08T20:00,8.7,92,0.00,0.00,1,14.7,248
2022-11-08T21:00,8.5,92,0.00,0.00,1,14.8,252
2022-11-08T22:00,8.5,92,0.00,0.00,1,15.3,255
2022-11-08T23:00,8.4,92,0.00,0.00,2,14.6,260
2022-11-09T00:00,8.2,92,0.00,0.00,2,14.4,257
2022-11-09T01:00,8.0,93,0.00,0.00,2,15.3,261
2022-11-09T02:00,7.9,93,0.00,0.00,2,16.7,264
2022-11-09T03:00,7.6,93,0.00,0.00,3,16.7,263
2022-11-09T04:00,7.3,93,0.00,0.00,3,16.7,263
2022-11-09T05:00,7.1,93,0.00,0.00,3,16.6,257
2022-11-09T06:00,6.9,93,0.00,0.00,3,16.7,256
2022-11-09T07:00,6.9,93,0.00,0.00,3,16.4,255
2022-11-09T08:00,7.7,93,0.00,0.00,3,16.5,254
2022-11-09T09:00,8.5,91,0.00,0.00,2,16.7,263
2022-11-09T10:00,9.4,88,0.00,0.00,3,18.4,258
2022-11-09T11:00,10.2,84,0.00,0.00,3,17.1,255
2022-11-09T12:00,10.8,81,0.00,0.00,2,16.3,256
2022-11-09T13:00,11.0,81,0.00,0.00,1,15.3,261
2022-11-09T14:00,10.9,82,0.40,0.00,51,16.8,247
2022-11-09T15:00,10.4,86,0.40,0.00,51,16.0,247
2022-11-09T16:00,9.8,91,0.50,0.00,53,14.3,252
2022-11-09T17:00,9.6,92,0.20,0.00,51,15.3,246
2022-11-09T18:00,9.6,92,0.20,0.00,51,16.1,246
2022-11-09T19:00,9.5,92,0.20,0.00,51,14.9,250
2022-11-09T20:00,9.1,93,0.20,0.00,51,14.7,245
2022-11-09T21:00,9.1,93,0.10,0.00,51,15.5,234
2022-11-09T22:00,9.1,93,0.00,0.00,2,13.7,235
2022-11-09T23:00,9.1,93,0.00,0.00,2,13.7,235
2022-11-10T00:00,9.0,93,0.10,0.00,51,12.5,237
2022-11-10T01:00,8.7,93,0.00,0.00,2,12.5,226
2022-11-10T02:00,8.6,94,0.00,0.00,3,12.0,226
2022-11-10T03:00,8.4,94,0.10,0.00,51,12.4,234
2022-11-10T04:00,8.3,94,0.10,0.00,51,13.8,227
2022-11-10T05:00,8.3,95,0.30,0.00,51,14.0,222
2022-11-10T06:00,8.3,95,0.10,0.00,51,14.6,218
2022-11-10T07:00,8.3,95,0.00,0.00,3,15.0,210
2022-11-10T08:00,8.5,95,0.20,0.00,51,14.8,206
2022-11-10T09:00,8.9,94,0.00,0.00,2,14.6,200
2022-11-10T10:00,9.7,93,0.00,0.00,2,17.2,196
2022-11-10T11:00,10.6,87,0.00,0.00,3,18.4,191
2022-11-10T12:00,10.9,86,0.00,0.00,1,17.0,193
2022-11-10T13:00,10.9,85,0.10,0.00,51,17.3,192
2022-11-10T14:00,11.1,83,0.00,0.00,2,18.6,189
2022-11-10T15:00,10.1,86,0.50,0.00,53,18.1,174
2022-11-10T16:00,9.7,86,0.00,0.00,2,16.2,176
2022-11-10T17:00,9.5,87,0.00,0.00,2,16.2,177
2022-11-10T18:00,9.1,89,0.00,0.00,1,15.5,180
2022-11-10T19:00,8.7,90,0.00,0.00,1,14.8,186
2022-11-10T20:00,8.4,92,0.00,0.00,2,15.8,180
2022-11-10T21:00,8.1,93,0.00,0.00,2,14.5,187
2022-11-10T22:00,7.6,94,0.00,0.00,2,14.3,190
2022-11-10T23:00,7.4,95,0.00,0.00,1,13.4,200
2022-11-11T00:00,7.3,95,0.00,0.00,1,13.7,203
2022-11-11T01:00,7.6,95,0.00,0.00,2,13.3,213
2022-11-11T02:00,7.8,95,0.00,0.00,2,12.8,218
2022-11-11T03:00,7.7,95,0.00,0.00,3,13.9,217
2022-11-11T04:00,8.0,95,0.00,0.00,3,15.0,210
2022-11-11T05:00,8.3,95,0.00,0.00,3,15.4,213
2022-11-11T06:00,8.6,94,0.00,0.00,3,15.4,213
2022-11-11T07:00,8.7,94,0.00,0.00,3,16.3,215
2022-11-11T08:00,9.4,92,0.00,0.00,3,17.1,215
2022-11-11T09:00,9.9,90,0.00,0.00,3,17.6,206
2022-11-11T10:00,10.4,88,0.00,0.00,3,18.2,207
2022-11-11T11:00,10.6,87,0.00,0.00,3,18.5,209
2022-11-11T12:00,10.7,86,0.00,0.00,3,16.7,205
2022-11-11T13:00,10.6,86,0.00,0.00,3,16.2,197
2022-11-11T14:00,10.5,85,0.00,0.00,3,16.5,190
2022-11-11T15:00,10.5,85,0.00,0.00,3,15.2,194
2022-11-11T16:00,10.4,86,0.00,0.00,3,14.4,193
2022-11-11T17:00,10.3,86,0.00,0.00,3,14.7,191
2022-11-11T18:00,10.3,86,0.00,0.00,3,15.3,189
2022-11-11T19:00,10.3,86,0.00,0.00,3,16.3,185
2022-11-11T20:00,10.5,87,0.00,0.00,3,16.6,179
2022-11-11T21:00,10.4,87,0.00,0.00,3,16.2,176
2022-11-11T22:00,10.3,88,0.00,0.00,3,15.9,177
2022-11-11T23:00,9.9,89,0.00,0.00,3,15.1,179
2022-11-12T00:00,9.8,89,0.00,0.00,3,14.4,181
2022-11-12T01:00,9.7,89,0.00,0.00,3,13.7,185
2022-11-12T02:00,9.5,90,0.00,0.00,3,13.8,187
2022-11-12T03:00,9.5,90,0.00,0.00,3,13.8,186
2022-11-12T04:00,9.4,90,0.00,0.00,3,13.4,188
2022-11-12T05:00,9.3,91,0.00,0.00,3,13.6,191
2022-11-12T06:00,9.1,91,0.00,0.00,3,13.9,190
2022-11-12T07:00,9.0,91,0.00,0.00,3,13.8,189
2022-11-12T08:00,9.5,91,0.10,0.00,51,14.2,187
2022-11-12T09:00,9.8,89,0.00,0.00,3,16.6,181
2022-11-12T10:00,10.5,82,0.00,0.00,3,18.2,166
2022-11-12T11:00,10.7,83,0.00,0.00,3,18.6,158
2022-11-12T12:00,11.1,82,0.00,0.00,3,17.6,157
2022-11-12T13:00,11.5,82,0.00,0.00,3,16.3,158
2022-11-12T14:00,11.7,83,0.00,0.00,3,15.3,156
2022-11-12T15:00,11.7,85,0.00,0.00,3,11.4,167
2022-11-12T16:00,11.4,88,0.00,0.00,3,10.4,180
2022-11-12T17:00,11.4,90,0.00,0.00,3,11.2,184
2022-11-12T18:00,11.4,91,0.00,0.00,3,11.6,185
2022-11-12T19:00,11.3,93,0.00,0.00,3,11.2,180
2022-11-12T20:00,11.3,94,0.00,0.00,3,10.6,170
2022-11-12T21:00,11.3,96,0.00,0.00,3,10.0,167
2022-11-12T22:00,11.1,97,0.10,0.00,51,9.1,171
2022-11-12T23:00,11.0,98,0.00,0.00,3,6.8,177
2022-11-13T00:00,11.0,99,0.00,0.00,3,6.8,183
2022-11-13T01:00,10.9,99,0.00,0.00,3,7.2,180
2022-11-13T02:00,10.8,100,0.00,0.00,3,7.2,183
2022-11-13T03:00,10.8,99,0.00,0.00,3,6.8,183
2022-11-13T04:00,10.7,99,0.00,0.00,3,6.1,180
2022-11-13T05:00,10.7,99,0.00,0.00,3,6.5,177
2022-11-13T06:00,10.6,100,0.00,0.00,3,5.0,180
2022-11-13T07:00,10.4,99,0.00,0.00,3,4.3,180
2022-11-13T08:00,10.5,99,0.00,0.00,3,4.5,166
2022-11-13T09:00,10.7,94,0.00,0.00,3,3.4,148
2022-11-13T10:00,11.0,88,0.00,0.00,3,2.5,135
2022-11-13T11:00,11.1,85,0.10,0.00,51,0.8,117
2022-11-13T12:00,11.3,83,0.00,0.00,3,1.8,323
2022-11-13T13:00,11.2,83,0.00,0.00,3,1.9,338
2022-11-13T14:00,11.3,82,0.00,0.00,3,3.4,328
2022-11-13T15:00,11.0,84,0.00,0.00,3,4.3,312
2022-11-13T16:00,10.7,87,0.00,0.00,3,4.3,294
2022-11-13T17:00,10.3,89,0.10,0.00,51,3.7,299
2022-11-13T18:00,10.1,91,0.10,0.00,51,2.9,353
2022-11-13T19:00,9.9,92,0.00,0.00,3,3.6,354
2022-11-13T20:00,9.7,92,0.00,0.00,3,4.7,356
2022-11-13T21:00,9.7,93,0.00,0.00,3,5.7,342
2022-11-13T22:00,9.7,94,0.00,0.00,3,6.6,331
2022-11-13T23:00,9.6,94,0.00,0.00,3,6.4,333
2022-11-14T00:00,9.6,95,0.00,0.00,3,6.4,333
2022-11-14T01:00,9.4,96,0.00,0.00,3,6.9,332
2022-11-14T02:00,9.4,96,0.00,0.00,3,7.8,326
2022-11-14T03:00,9.3,97,0.00,0.00,3,8.2,319
2022-11-14T04:00,9.2,97,0.00,0.00,3,9.2,309
2022-11-14T05:00,9.1,96,0.00,0.00,3,9.4,302
2022-11-14T06:00,8.9,95,0.00,0.00,3,10.0,296
2022-11-14T07:00,8.8,94,0.00,0.00,3,10.5,297
2022-11-14T08:00,8.6,92,0.10,0.00,51,12.7,299
2022-11-14T09:00,8.5,90,0.00,0.00,3,14.5,293
2022-11-14T10:00,8.5,85,0.00,0.00,3,17.1,292
2022-11-14T11:00,8.5,81,0.00,0.00,3,18.7,295
2022-11-14T12:00,8.4,81,0.00,0.00,3,18.7,289
2022-11-14T13:00,8.4,79,0.00,0.00,3,17.3,291
2022-11-14T14:00,8.3,78,0.00,0.00,2,17.1,292
2022-11-14T15:00,8.0,80,0.00,0.00,2,14.5,289
2022-11-14T16:00,7.6,82,0.00,0.00,2,13.6,287
2022-11-14T17:00,7.2,84,0.00,0.00,1,12.9,293
2022-11-14T18:00,7.0,85,0.00,0.00,1,13.4,294
2022-11-14T19:00,6.5,87,0.00,0.00,1,13.6,287
2022-11-14T20:00,6.6,87,0.00,0.00,2,14.1,283
2022-11-14T21:00,6.3,89,0.00,0.00,2,13.6,287
2022-11-14T22:00,6.2,88,0.00,0.00,2,13.3,283
2022-11-14T23:00,5.8,90,0.00,0.00,3,12.6,275
2022-11-15T00:00,5.7,90,0.00,0.00,3,12.2,272
2022-11-15T01:00,5.3,93,0.00,0.00,3,12.2,268
2022-11-15T02:00,5.4,92,0.00,0.00,3,11.7,261
2022-11-15T03:00,5.3,93,0.00,0.00,3,11.4,252
2022-11-15T04:00,5.0,94,0.00,0.00,3,10.5,248
2022-11-15T05:00,4.8,96,0.00,0.00,3,8.8,251
2022-11-15T06:00,4.6,96,0.00,0.00,3,7.9,254
2022-11-15T07:00,4.4,97,0.00,0.00,3,7.4,256
2022-11-15T08:00,5.4,94,0.00,0.00,3,7.4,256
2022-11-15T09:00,5.8,92,0.00,0.00,3,7.6,251
2022-11-15T10:00,6.2,91,0.00,0.00,3,5.8,240
2022-11-15T11:00,6.5,90,0.10,0.00,51,5.4,222
2022-11-15T12:00,6.8,89,0.10,0.00,51,4.4,189
2022-11-15T13:00,7.1,85,0.10,0.00,51,3.7,151
2022-11-15T14:00,7.1,84,0.10,0.00,51,4.8,103
2022-11-15T15:00,7.0,85,0.00,0.00,3,6.6,77
2022-11-15T16:00,6.7,88,0.00,0.00,3,7.6,59
2022-11-15T17:00,6.5,89,0.00,0.00,3,7.9,47
2022-11-15T18:00,6.3,90,0.00,0.00,3,8.4,43
2022-11-15T19:00,6.1,90,0.00,0.00,3,8.1,45
2022-11-15T20:00,5.8,92,0.00,0.00,3,8.4,47
2022-11-15T21:00,5.7,92,0.00,0.00,3,8.9,47
2022-11-15T22:00,5.7,93,0.10,0.00,51,8.7,45
2022-11-15T23:00,5.7,93,0.00,0.00,3,8.6,57
2022-11-16T00:00,5.8,94,0.00,0.00,3,10.2,58
2022-11-16T01:00,5.8,93,0.00,0.00,3,12.5,49
2022-11-16T02:00,5.6,91,0.00,0.00,3,15.0,42
2022-11-16T03:00,5.1,87,0.00,0.00,3,15.9,39
2022-11-16T04:00,4.6,84,0.00,0.00,3,16.4,40
2022-11-16T05:00,4.3,83,0.00,0.00,3,16.4,38
2022-11-16T06:00,4.0,82,0.00,0.00,2,16.5,36
2022-11-16T07:00,3.8,81,0.00,0.00,3,17.2,33
2022-11-16T08:00,3.7,85,0.00,0.00,3,17.0,32
2022-11-16T09:00,3.7,79,0.00,0.00,3,19.0,27
2022-11-16T10:00,3.4,79,0.00,0.00,3,20.3,25
2022-11-16T11:00,3.2,77,0.00,0.00,3,20.6,27
2022-11-16T12:00,3.2,74,0.00,0.00,3,20.8,26
2022-11-16T13:00,3.2,72,0.00,0.00,3,19.7,24
2022-11-16T14:00,3.1,71,0.00,0.00,3,18.3,22
2022-11-16T15:00,2.9,71,0.00,0.00,3,18.4,23
2022-11-16T16:00,2.6,72,0.00,0.00,3,19.1,22
2022-11-16T17:00,2.3,72,0.00,0.00,3,19.7,21
2022-11-16T18:00,2.1,73,0.00,0.00,3,20.7,20
2022-11-16T19:00,1.9,72,0.00,0.00,3,20.6,16
2022-11-16T20:00,1.4,73,0.00,0.00,3,19.9,13
2022-11-16T21:00,1.3,73,0.00,0.00,3,18.3,15
2022-11-16T22:00,1.4,73,0.00,0.00,3,18.4,17
2022-11-16T23:00,1.2,73,0.00,0.00,3,16.1,16
2022-11-17T00:00,1.1,73,0.00,0.00,2,17.3,17
2022-11-17T01:00,0.8,75,0.00,0.00,2,17.1,18
2022-11-17T02:00,0.6,76,0.00,0.00,2,16.3,18
2022-11-17T03:00,0.3,75,0.00,0.00,2,17.1,18
2022-11-17T04:00,-0.1,76,0.00,0.00,2,17.4,13
2022-11-17T05:00,-0.3,74,0.00,0.00,2,16.8,9
2022-11-17T06:00,-0.5,73,0.00,0.00,3,17.7,2
2022-11-17T07:00,-0.6,69,0.00,0.00,3,17.3,359
2022-11-17T08:00,-0.4,68,0.00,0.00,3,18.1,355
2022-11-17T09:00,-0.3,67,0.00,0.00,3,17.7,354
2022-11-17T10:00,-0.0,66,0.00,0.00,3,17.1,353
2022-11-17T11:00,0.4,64,0.00,0.00,3,14.7,343
2022-11-17T12:00,0.7,63,0.00,0.00,3,13.8,351
2022-11-17T13:00,0.9,61,0.00,0.00,3,14.1,356
2022-11-17T14:00,0.9,60,0.00,0.00,2,13.7,2
2022-11-17T15:00,0.4,64,0.00,0.00,1,11.6,7
2022-11-17T16:00,-0.5,71,0.00,0.00,1,8.0,18
2022-11-17T17:00,-1.4,78,0.00,0.00,1,9.0,29
2022-11-17T18:00,-2.1,83,0.00,0.00,2,7.2,27
2022-11-17T19:00,-2.2,84,0.00,0.00,2,8.0,36
2022-11-17T20:00,-1.6,83,0.00,0.00,2,9.4,47
2022-11-17T21:00,-1.6,82,0.00,0.00,3,10.1,55
2022-11-17T22:00,-1.7,80,0.00,0.00,3,11.7,56
2022-11-17T23:00,-2.0,76,0.00,0.00,3,13.4,59
2022-11-18T00:00,-2.2,75,0.00,0.00,3,14.5,55
2022-11-18T01:00,-2.2,74,0.00,0.00,3,14.7,54
2022-11-18T02:00,-2.1,74,0.00,0.00,1,13.2,55
2022-11-18T03:00,-2.1,78,0.00,0.00,2,13.1,58
2022-11-18T04:00,-2.1,82,0.00,0.00,2,14.1,58
2022-11-18T05:00,-2.1,85,0.00,0.00,2,14.0,55
2022-11-18T06:00,-1.9,82,0.00,0.00,2,15.3,56
2022-11-18T07:00,-2.1,82,0.00,0.00,2,17.9,50
2022-11-18T08:00,-2.1,77,0.00,0.00,1,17.4,50
2022-11-18T09:00,-1.7,73,0.00,0.00,2,22.2,36
2022-11-18T10:00,-1.3,70,0.00,0.07,71,21.8,31
2022-11-18T11:00,-1.0,68,0.00,0.07,71,16.9,40
2022-11-18T12:00,-0.9,66,0.00,0.07,71,17.4,40
2022-11-18T13:00,-0.9,65,0.00,0.07,71,17.5,37
2022-11-18T14:00,-1.1,64,0.00,0.00,2,17.7,38
2022-11-18T15:00,-1.6,67,0.00,0.00,1,18.2,39
2022-11-18T16:00,-2.1,70,0.00,0.00,1,16.9,38
2022-11-18T17:00,-2.7,73,0.00,0.00,1,15.3,34
2022-11-18T18:00,-3.0,75,0.00,0.00,2,14.2,30
2022-11-18T19:00,-3.4,77,0.00,0.00,2,13.8,33
2022-11-18T20:00,-3.1,75,0.00,0.00,3,12.2,34
2022-11-18T21:00,-3.2,75,0.00,0.00,2,11.3,37
2022-11-18T22:00,-3.4,75,0.00,0.00,2,11.2,42
2022-11-18T23:00,-3.4,74,0.00,0.00,3,9.2,48
2022-11-19T00:00,-3.6,74,0.00,0.00,3,9.2,39
2022-11-19T01:00,-3.7,74,0.00,0.00,3,9.4,32
2022-11-19T02:00,-3.7,74,0.00,0.00,3,9.4,23
2022-11-19T03:00,-3.7,74,0.00,0.00,3,8.8,12
2022-11-19T04:00,-3.7,73,0.00,0.00,3,7.9,3
2022-11-19T05:00,-3.7,72,0.00,0.07,71,6.9,354
2022-11-19T06:00,-3.9,73,0.00,0.00,3,8.8,341
2022-11-19T07:00,-3.9,73,0.00,0.00,3,9.7,329
2022-11-19T08:00,-4.0,80,0.00,0.07,71,10.5,322
2022-11-19T09:00,-3.6,77,0.00,0.07,71,10.7,312
2022-11-19T10:00,-3.2,76,0.00,0.07,71,11.2,303
2022-11-19T11:00,-2.8,73,0.00,0.07,71,12.9,288
2022-11-19T12:00,-2.3,65,0.00,0.07,71,13.0,284
2022-11-19T13:00,-1.9,59,0.00,0.00,3,12.8,281
2022-11-19T14:00,-1.9,57,0.00,0.00,3,13.4,276
2022-11-19T15:00,-2.4,64,0.00,0.00,2,12.5,282
2022-11-19T16:00,-2.8,68,0.00,0.00,3,12.8,292
2022-11-19T17:00,-3.0,71,0.00,0.00,3,14.0,299
2022-11-19T18:00,-3.3,73,0.00,0.00,3,14.9,307
2022-11-19T19:00,-3.4,75,0.00,0.07,71,16.1,309
2022-11-19T20:00,-3.5,74,0.00,0.07,71,17.1,309
2022-11-19T21:00,-3.6,75,0.00,0.14,71,18.8,306
2022-11-19T22:00,-3.6,77,0.00,0.14,71,19.2,304
2022-11-19T23:00,-3.6,76,0.00,0.07,71,16.7,307
2022-11-20T00:00,-3.8,77,0.00,0.07,71,16.3,301
2022-11-20T01:00,-3.8,77,0.00,0.07,71,15.3,300
2022-11-20T02:00,-3.8,77,0.00,0.07,71,15.6,304
2022-11-20T03:00,-3.8,75,0.00,0.07,71,15.5,301
2022-11-20T04:00,-3.7,75,0.00,0.07,71,15.0,297
2022-11-20T05:00,-3.5,75,0.00,0.00,3,14.7,298
2022-11-20T06:00,-3.4,76,0.00,0.00,3,14.5,297
2022-11-20T07:00,-3.4,77,0.00,0.00,3,14.8,293
2022-11-20T08:00,-3.4,81,0.00,0.07,71,14.2,291
2022-11-20T09:00,-3.1,80,0.00,0.07,71,15.1,288
2022-11-20T10:00,-2.6,78,0.00,0.14,71,16.8,280
2022-11-20T11:00,-2.1,77,0.00,0.14,71,19.5,272
2022-11-20T12:00,-1.7,77,0.00,0.14,71,19.2,262
2022-11-20T13:00,-1.3,77,0.00,0.14,71,18.1,263
2022-11-20T14:00,-1.3,79,0.00,0.14,71,17.3,266
2022-11-20T15:00,-1.5,82,0.00,0.14,71,15.2,277
2022-11-20T16:00,-1.7,84,0.00,0.14,71,15.3,285
2022-11-20T17:00,-1.8,85,0.00,0.21,73,15.8,287
2022-11-20T18:00,-1.8,85,0.00,0.21,73,17.3,287
2022-11-20T19:00,-1.9,86,0.00,0.21,73,17.9,285
2022-11-20T20:00,-2.9,90,0.00,0.21,73,18.4,281
2022-11-20T21:00,-2.6,89,0.00,0.35,73,17.8,277
2022-11-20T22:00,-2.5,90,0.00,0.21,73,17.1,277
2022-11-20T23:00,-2.6,90,0.00,0.07,71,12.7,278
2022-11-21T00:00,-3.0,91,0.00,0.00,1,12.1,282
2022-11-21T01:00,-3.5,92,0.00,0.00,1,11.4,283
2022-11-21T02:00,-3.6,92,0.00,0.00,1,10.8,285
2022-11-21T03:00,-3.5,92,0.00,0.00,1,11.4,288
2022-11-21T04:00,-3.3,91,0.00,0.00,2,11.0,289
2022-11-21T05:00,-3.2,90,0.00,0.00,2,9.4,288
2022-11-21T06:00,-3.4,91,0.00,0.00,1,9.7,285
2022-11-21T07:00,-3.7,92,0.00,0.00,2,9.2,291
2022-11-21T08:00,-3.9,92,0.00,0.00,1,8.7,300
2022-11-21T09:00,-3.0,88,0.00,0.00,2,9.5,299
2022-11-21T10:00,-2.1,85,0.00,0.00,2,10.7,303
2022-11-21T11:00,-1.3,79,0.00,0.00,2,11.5,311
2022-11-21T12:00,-0.7,73,0.00,0.00,2,11.5,316
2022-11-21T13:00,-0.5,70,0.00,0.00,3,12.5,316
2022-11-21T14:00,-0.5,72,0.00,0.00,3,12.3,320
2022-11-21T15:00,-0.8,76,0.00,0.00,3,11.9,331
2022-11-21T16:00,-1.2,79,0.00,0.00,3,12.1,333
2022-11-21T17:00,-1.3,81,0.00,0.00,3,10.8,334
2022-11-21T18:00,-1.4,83,0.00,0.07,71,11.3,338
2022-11-21T19:00,-1.4,85,0.00,0.07,71,12.9,337
2022-11-21T20:00,-2.1,90,0.00,0.07,71,13.0,336
2022-11-21T21:00,-2.0,90,0.00,0.07,71,13.0,336
2022-11-21T22:00,-1.8,92,0.00,0.07,71,13.2,334
2022-11-21T23:00,-1.6,93,0.00,0.07,71,12.6,329
2022-11-22T00:00,-1.4,93,0.00,0.07,71,13.0,326
2022-11-22T01:00,-1.2,94,0.00,0.07,71,13.6,328
2022-11-22T02:00,-1.1,94,0.00,0.00,3,14.3,326
2022-11-22T03:00,-1.1,94,0.00,0.00,3,12.8,320
2022-11-22T04:00,-1.0,94,0.00,0.00,3,11.5,314
2022-11-22T05:00,-0.9,95,0.00,0.00,3,11.2,318
2022-11-22T06:00,-0.9,95,0.00,0.00,3,11.8,322
2022-11-22T07:00,-0.8,95,0.00,0.00,3,11.5,321
2022-11-22T08:00,-0.5,95,0.00,0.00,3,11.5,314
2022-11-22T09:00,-0.2,94,0.00,0.00,3,10.9,304
