latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
53.800003,20.5,133.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-12-04T03:00,-0.7,95,0.00,0.00,3,14.8,331
2022-12-04T04:00,-0.6,95,0.10,0.00,51,15.5,329
2022-12-04T05:00,-0.5,95,0.10,0.00,51,16.3,329
2022-12-04T06:00,-0.4,95,0.10,0.00,51,16.7,327
2022-12-04T07:00,-0.3,95,0.10,0.00,51,16.0,324
2022-12-04T08:00,-0.1,94,0.10,0.00,51,16.3,325
2022-12-04T09:00,0.1,93,0.20,0.00,51,17.0,324
2022-12-04T10:00,0.3,93,0.10,0.00,51,18.2,322
2022-12-04T11:00,0.6,92,0.20,0.00,51,16.5,328
2022-12-04T12:00,0.8,92,0.10,0.00,51,19.2,326
2022-12-04T13:00,0.8,92,0.10,0.00,51,19.8,323
2022-12-04T14:00,1.0,91,0.10,0.00,51,18.8,324
2022-12-04T15:00,0.8,92,0.20,0.00,51,17.9,322
2022-12-04T16:00,0.7,92,0.00,0.00,3,18.7,322
2022-12-04T17:00,0.6,91,0.00,0.00,3,19.8,323
2022-12-04T18:00,0.4,91,0.00,0.00,3,20.2,321
2022-12-04T19:00,0.2,91,0.00,0.00,3,19.6,319
2022-12-04T20:00,-0.3,92,0.00,0.00,3,19.4,317
2022-12-04T21:00,-0.4,92,0.00,0.00,3,18.3,317
2022-12-04T22:00,-0.5,91,0.00,0.00,3,17.8,313
2022-12-04T23:00,-0.7,91,0.00,0.00,3,14.3,315
2022-12-05T00:00,-0.8,90,0.00,0.00,3,14.7,324
2022-12-05T01:00,-1.1,90,0.00,0.00,3,15.6,331
2022-12-05T02:00,-1.2,89,0.00,0.00,3,16.3,329
2022-12-05T03:00,-1.4,88,0.00,0.00,3,16.5,324
2022-12-05T04:00,-1.7,88,0.00,0.00,3,16.3,325
2022-12-05T05:00,-1.8,87,0.00,0.00,3,16.5,328
2022-12-05T06:00,-1.9,87,0.00,0.00,3,16.8,329
2022-12-05T07:00,-1.9,86,0.00,0.00,3,16.1,321
2022-12-05T08:00,-1.8,88,0.00,0.00,3,15.4,323
2022-12-05T09:00,-1.6,88,0.00,0.00,3,15.2,329
2022-12-05T10:00,-1.2,86,0.00,0.00,3,15.0,333
2022-12-05T11:00,-1.0,85,0.00,0.00,3,16.3,329
2022-12-05T12:00,-0.6,85,0.00,0.00,3,16.6,330
2022-12-05T13:00,-0.4,85,0.00,0.00,3,15.8,333
2022-12-05T14:00,-0.5,86,0.00,0.00,3,17.1,325
2022-12-05T15:00,-0.6,87,0.00,0.00,3,15.9,322
2022-12-05T16:00,-0.6,88,0.10,0.00,51,14.8,326
2022-12-05T17:00,-0.6,88,0.40,0.00,51,14.9,323
2022-12-05T18:00,-0.6,89,0.60,0.00,53,14.8,317
2022-12-05T19:00,-0.7,90,0.20,0.00,51,14.0,312
2022-12-05T20:00,-0.7,90,0.00,0.00,3,12.9,306
2022-12-05T21:00,-0.6,91,0.00,0.00,3,12.0,303
2022-12-05T22:00,-0.2,91,0.00,0.00,3,11.8,301
2022-12-05T23:00,0.1,92,0.00,0.00,3,12.0,309
2022-12-06T00:00,0.3,92,0.00,0.00,3,11.5,302
2022-12-06T01:00,0.4,94,0.00,0.00,3,11.1,295
2022-12-06T02:00,0.6,94,0.00,0.00,3,11.2,291
2022-12-06T03:00,0.7,95,0.00,0.00,3,11.2,285
2022-12-06T04:00,0.9,96,0.00,0.00,3,11.0,281
2022-12-06T05:00,1.0,97,0.00,0.00,3,10.5,278
2022-12-06T06:00,1.0,98,0.00,0.00,3,10.1,274
2022-12-06T07:00,1.1,98,0.00,0.00,3,9.4,274
2022-12-06T08:00,0.9,98,0.00,0.00,3,9.4,272
2022-12-06T09:00,1.0,98,0.00,0.00,3,9.4,272
2022-12-06T10:00,1.4,98,0.10,0.00,51,9.0,268
2022-12-06T11:00,1.6,98,0.00,0.00,3,8.0,280
2022-12-06T12:00,2.0,97,0.00,0.00,3,7.7,298
2022-12-06T13:00,2.2,96,0.00,0.00,3,7.9,300
2022-12-06T14:00,1.9,98,0.10,0.00,51,8.0,297
2022-12-06T15:00,1.5,99,0.20,0.00,51,8.5,306
2022-12-06T16:00,1.1,99,0.20,0.00,51,9.9,303
2022-12-06T17:00,0.9,99,0.30,0.00,51,9.8,298
2022-12-06T18:00,0.7,99,0.30,0.00,51,9.0,293
2022-12-06T19:00,0.5,99,0.30,0.00,51,8.2,285
2022-12-06T20:00,0.1,97,0.10,0.07,71,6.9,279
2022-12-06T21:00,0.1,98,0.20,0.07,71,5.4,278
2022-12-06T22:00,0.1,98,0.20,0.14,71,4.0,275
2022-12-06T23:00,-0.0,99,0.10,0.21,73,5.0,300
2022-12-07T00:00,-0.0,99,0.00,0.28,73,5.6,297
2022-12-07T01:00,-0.0,99,0.00,0.21,73,5.8,277
2022-12-07T02:00,0.0,99,0.00,0.21,73,6.5,264
2022-12-07T03:00,0.1,99,0.00,0.28,73,7.4,247
2022-12-07T04:00,0.1,100,0.00,0.28,73,7.8,236
2022-12-07T05:00,0.2,99,0.10,0.28,73,8.4,230
2022-12-07T06:00,0.2,99,0.00,0.21,73,9.6,214
2022-12-07T07:00,0.2,98,0.00,0.14,71,10.8,210
2022-12-07T08:00,0.4,99,0.00,0.28,73,12.9,203
2022-12-07T09:00,0.7,98,0.10,0.14,71,14.9,195
2022-12-07T10:00,0.9,97,0.20,0.00,51,17.4,193
2022-12-07T11:00,0.9,96,0.10,0.00,51,18.0,196
2022-12-07T12:00,0.6,95,0.10,0.00,51,19.6,194
2022-12-07T13:00,0.5,95,0.00,0.00,3,19.0,195
2022-12-07T14:00,0.3,94,0.00,0.00,3,17.4,202
2022-12-07T15:00,0.1,93,0.00,0.00,3,16.0,211
2022-12-07T16:00,0.0,93,0.00,0.00,3,15.1,218
2022-12-07T17:00,-0.0,94,0.00,0.07,71,14.3,223
2022-12-07T18:00,-0.2,95,0.00,0.14,71,14.8,219
2022-12-07T19:00,-0.3,94,0.00,0.14,71,17.2,213
2022-12-07T20:00,0.0,94,0.00,0.00,3,20.0,208
2022-12-07T21:00,0.1,94,0.00,0.00,3,22.7,207
2022-12-07T22:00,-0.0,93,0.00,0.00,3,24.0,208
2022-12-07T23:00,-0.3,92,0.00,0.00,2,24.2,208
2022-12-08T00:00,-0.6,92,0.00,0.00,2,24.0,208
2022-12-08T01:00,-0.8,92,0.00,0.00,3,23.5,203
2022-12-08T02:00,-0.9,91,0.00,0.00,3,22.6,202
2022-12-08T03:00,-0.8,91,0.00,0.00,3,22.1,204
2022-12-08T04:00,-0.8,91,0.00,0.00,3,21.5,203
2022-12-08T05:00,-0.7,91,0.00,0.00,3,20.5,202
2022-12-08T06:00,-0.8,91,0.00,0.00,3,19.2,203
2022-12-08T07:00,-0.9,91,0.00,0.00,3,18.0,209
2022-12-08T08:00,-0.8,91,0.00,0.00,3,17.4,214
2022-12-08T09:00,-1.0,90,0.00,0.00,3,17.7,219
2022-12-08T10:00,-0.9,89,0.00,0.00,3,15.8,229
2022-12-08T11:00,-0.8,88,0.00,0.00,3,18.3,227
2022-12-08T12:00,-0.6,84,0.00,0.00,3,17.2,233
2022-12-08T13:00,-0.6,83,0.00,0.00,3,15.0,246
2022-12-08T14:00,-0.9,84,0.00,0.42,73,12.4,260
2022-12-08T15:00,-1.4,88,0.00,0.21,73,11.4,283
2022-12-08T16:00,-1.4,91,0.00,0.21,73,13.6,287
2022-12-08T17:00,-0.8,93,0.00,0.14,71,15.5,267
2022-12-08T18:00,0.1,94,0.00,0.07,71,16.1,246
2022-12-08T19:00,0.6,94,0.10,0.00,51,17.4,243
2022-12-08T20:00,0.4,92,0.00,0.00,2,17.4,248
2022-12-08T21:00,0.4,92,0.00,0.00,2,17.9,248
2022-12-08T22:00,0.3,92,0.10,0.49,73,18.2,245
2022-12-08T23:00,0.2,93,0.00,0.56,73,15.1,230
2022-12-09T00:00,0.2,94,0.00,0.35,73,13.0,226
2022-12-09T01:00,0.2,95,0.00,0.14,71,9.7,225
2022-12-09T02:00,-0.0,96,0.00,0.00,3,7.4,223
2022-12-09T03:00,0.1,97,0.00,0.00,3,4.8,207
2022-12-09T04:00,-0.2,98,0.00,0.00,3,4.6,198
2022-12-09T05:00,-0.5,99,0.00,0.00,3,3.9,202
2022-12-09T06:00,-0.4,99,0.00,0.00,3,1.3,214
2022-12-09T07:00,-0.4,98,0.00,0.00,3,1.1,360
2022-12-09T08:00,-0.8,99,0.00,0.00,3,2.6,34
2022-12-09T09:00,-1.0,99,0.00,0.07,71,3.6,45
2022-12-09T10:00,-0.2,94,0.00,0.07,71,4.4,35
2022-12-09T11:00,0.1,92,0.00,0.00,3,4.4,351
2022-12-09T12:00,0.3,89,0.00,0.00,3,2.7,23
2022-12-09T13:00,0.4,88,0.00,0.00,3,4.4,55
2022-12-09T14:00,0.4,89,0.00,0.00,3,6.4,43
2022-12-09T15:00,0.2,91,0.00,0.00,3,6.6,41
2022-12-09T16:00,-0.2,93,0.00,0.00,3,7.4,39
2022-12-09T17:00,-0.6,94,0.00,0.00,3,7.9,30
2022-12-09T18:00,-0.5,94,0.00,0.00,3,6.4,16
2022-12-09T19:00,-0.6,95,0.00,0.00,3,7.1,15
2022-12-09T20:00,-1.1,94,0.00,0.00,3,7.3,20
2022-12-09T21:00,-1.4,94,0.00,0.00,3,7.4,14
2022-12-09T22:00,-1.4,94,0.00,0.00,3,6.6,13
2022-12-09T23:00,-1.5,94,0.00,0.00,2,5.8,30
2022-12-10T00:00,-1.7,95,0.00,0.00,2,7.4,51
2022-12-10T01:00,-2.1,95,0.00,0.00,3,9.9,57
2022-12-10T02:00,-1.9,96,0.00,0.00,3,10.4,56
2022-12-10T03:00,-1.8,96,0.00,0.00,3,10.5,52
2022-12-10T04:00,-1.8,96,0.00,0.00,3,10.8,53
2022-12-10T05:00,-1.8,96,0.00,0.00,3,10.8,60
2022-12-10T06:00,-1.9,96,0.00,0.00,3,10.8,64
2022-12-10T07:00,-1.9,95,0.00,0.00,3,11.1,61
2022-12-10T08:00,-2.0,94,0.00,0.00,3,11.1,54
2022-12-10T09:00,-1.9,93,0.00,0.00,3,11.2,48
2022-12-10T10:00,-1.6,92,0.00,0.00,3,10.4,46
2022-12-10T11:00,-1.3,89,0.00,0.00,3,9.9,44
2022-12-10T12:00,-1.2,86,0.00,0.00,3,9.4,50
2022-12-10T13:00,-1.4,85,0.00,0.00,3,9.4,50
2022-12-10T14:00,-1.6,86,0.00,0.00,3,9.1,56
2022-12-10T15:00,-1.8,87,0.00,0.00,3,10.1,63
2022-12-10T16:00,-2.0,87,0.00,0.00,3,9.7,63
2022-12-10T17:00,-2.3,88,0.00,0.00,3,10.2,58
2022-12-10T18:00,-2.6,87,0.00,0.00,3,9.6,56
2022-12-10T19:00,-2.8,87,0.00,0.00,3,9.4,58
2022-12-10T20:00,-2.7,89,0.00,0.00,3,9.8,54
2022-12-10T21:00,-2.9,89,0.00,0.00,3,8.5,54
2022-12-10T22:00,-3.0,88,0.00,0.00,3,9.3,54
2022-12-10T23:00,-3.2,88,0.00,0.00,3,8.1,58
2022-12-11T00:00,-3.3,89,0.00,0.00,3,8.4,59
2022-12-11T01:00,-3.4,88,0.00,0.00,3,9.5,61
2022-12-11T02:00,-3.5,88,0.00,0.00,3,10.5,59
2022-12-11T03:00,-3.7,87,0.00,0.00,3,11.1,61
2022-12-11T04:00,-3.8,86,0.00,0.00,3,12.1,60
2022-12-11T05:00,-3.9,87,0.00,0.00,3,12.7,61
2022-12-11T06:00,-3.9,87,0.00,0.00,3,13.5,56
2022-12-11T07:00,-4.0,87,0.00,0.00,3,14.4,58
2022-12-11T08:00,-4.7,87,0.00,0.00,3,14.2,60
2022-12-11T09:00,-4.6,86,0.00,0.00,3,15.5,62
2022-12-11T10:00,-4.4,85,0.00,0.00,3,15.1,65
2022-12-11T11:00,-4.2,85,0.00,0.00,3,14.0,72
2022-12-11T12:00,-4.1,85,0.00,0.07,71,15.8,78
2022-12-11T13:00,-4.1,85,0.00,0.07,71,16.8,81
2022-12-11T14:00,-4.1,85,0.00,0.07,71,17.4,84
2022-12-11T15:00,-4.3,86,0.00,0.07,71,17.3,85
2022-12-11T16:00,-4.3,87,0.00,0.14,71,17.6,89
2022-12-11T17:00,-4.3,88,0.00,0.28,73,17.6,89
2022-12-11T18:00,-4.3,88,0.00,0.35,73,17.6,90
2022-12-11T19:00,-4.2,89,0.00,0.35,73,17.1,98
2022-12-11T20:00,-4.7,89,0.00,0.42,73,16.7,109
2022-12-11T21:00,-4.5,90,0.00,0.42,73,16.3,112
2022-12-11T22:00,-4.3,89,0.00,0.42,73,18.9,108
2022-12-11T23:00,-4.2,87,0.00,0.35,73,19.6,107
2022-12-12T00:00,-4.1,89,0.00,0.28,73,18.0,110
2022-12-12T01:00,-3.9,89,0.00,0.21,73,16.6,114
2022-12-12T02:00,-3.7,90,0.00,0.21,73,17.3,113
2022-12-12T03:00,-3.4,91,0.00,0.21,73,17.1,112
2022-12-12T04:00,-3.0,91,0.00,0.21,73,16.7,109
2022-12-12T05:00,-2.8,91,0.00,0.21,73,15.3,109
2022-12-12T06:00,-2.6,91,0.00,0.21,73,14.5,113
2022-12-12T07:00,-2.6,91,0.00,0.14,71,14.7,115
2022-12-12T08:00,-2.5,91,0.00,0.14,71,14.2,117
2022-12-12T09:00,-2.5,90,0.00,0.07,71,14.0,125
2022-12-12T10:00,-2.2,88,0.00,0.07,71,15.8,133
2022-12-12T11:00,-2.0,87,0.00,0.07,71,19.6,144
2022-12-12T12:00,-1.7,85,0.00,0.07,71,19.3,143
2022-12-12T13:00,-1.6,87,0.00,0.07,71,17.9,150
2022-12-12T14:00,-1.7,89,0.00,0.07,71,17.4,156
2022-12-12T15:00,-1.7,91,0.00,0.07,71,18.4,157
2022-12-12T16:00,-1.6,91,0.00,0.07,71,20.0,157
2022-12-12T17:00,-1.5,91,0.00,0.07,71,21.1,157
2022-12-12T18:00,-1.4,91,0.00,0.14,71,21.7,159
2022-12-12T19:00,-1.3,91,0.00,0.14,71,23.1,159
2022-12-12T20:00,-0.9,90,0.00,0.14,71,24.2,162
2022-12-12T21:00,-0.8,91,0.00,0.21,73,25.2,163
2022-12-12T22:00,-0.9,89,0.00,0.28,73,25.9,166
2022-12-12T23:00,-1.2,89,0.00,0.35,73,27.9,173
2022-12-13T00:00,-1.7,90,0.00,0.35,73,28.6,175
2022-12-13T01:00,-2.1,90,0.00,0.14,71,27.8,176
2022-12-13T02:00,-2.5,89,0.00,0.07,71,26.3,176
2022-12-13T03:00,-3.1,88,0.00,0.07,71,24.9,178
2022-12-13T04:00,-3.5,87,0.00,0.00,3,23.8,179
2022-12-13T05:00,-3.6,87,0.00,0.00,2,23.1,183
2022-12-13T06:00,-3.6,87,0.00,0.00,2,22.4,186
2022-12-13T07:00,-3.7,87,0.00,0.00,2,22.1,187
2022-12-13T08:00,-3.9,87,0.00,0.00,2,21.3,191
2022-12-13T09:00,-4.0,87,0.00,0.00,2,21.2,195
2022-12-13T10:00,-3.9,87,0.00,0.00,3,21.6,195
2022-12-13T11:00,-3.6,86,0.00,0.00,3,21.1,194
2022-12-13T12:00,-3.2,87,0.00,0.00,3,19.5,196
2022-12-13T13:00,-3.1,87,0.00,0.00,3,20.2,191
2022-12-13T14:00,-3.2,87,0.00,0.00,3,18.9,189
2022-12-13T15:00,-3.3,87,0.00,0.00,3,17.5,188
2022-12-13T16:00,-3.6,88,0.00,0.00,3,16.7,187
2022-12-13T17:00,-3.8,89,0.00,0.00,3,16.3,188
2022-12-13T18:00,-4.4,89,0.00,0.00,2,16.0,188
2022-12-13T19:00,-4.7,89,0.00,0.00,2,15.3,189
2022-12-13T20:00,-4.6,90,0.00,0.00,2,15.4,191
2022-12-13T21:00,-4.9,90,0.00,0.00,2,14.7,197
2022-12-13T22:00,-5.2,89,0.00,0.00,1,14.4,202
2022-12-13T23:00,-5.7,89,0.00,0.00,1,14.2,204
2022-12-14T00:00,-6.2,89,0.00,0.00,0,13.4,207
2022-12-14T01:00,-6.6,89,0.00,0.00,0,12.9,210
2022-12-14T02:00,-7.1,89,0.00,0.00,0,13.0,214
2022-12-14T03:00,-7.4,89,0.00,0.00,0,13.1,217
2022-12-14T04:00,-7.7,89,0.00,0.00,0,13.2,223
2022-12-14T05:00,-8.0,89,0.00,0.00,0,13.5,228
2022-12-14T06:00,-8.5,89,0.00,0.00,0,13.1,233
2022-12-14T07:00,-8.7,88,0.00,0.00,0,12.6,239
2022-12-14T08:00,-8.5,88,0.00,0.00,0,13.0,246
2022-12-14T09:00,-8.2,86,0.00,0.00,0,14.6,250
2022-12-14T10:00,-7.3,85,0.00,0.00,0,15.3,255
2022-12-14T11:00,-6.4,84,0.00,0.00,0,14.6,260
2022-12-14T12:00,-5.8,83,0.00,0.00,0,15.1,270
2022-12-14T13:00,-5.4,83,0.00,0.00,0,17.3,272
2022-12-14T14:00,-5.5,83,0.00,0.00,0,18.8,274
2022-12-14T15:00,-6.2,84,0.00,0.00,0,18.8,277
2022-12-14T16:00,-7.0,85,0.00,0.00,0,17.8,278
2022-12-14T17:00,-7.7,85,0.00,0.00,0,16.3,284
2022-12-14T18:00,-8.4,86,0.00,0.00,0,15.8,291
2022-12-14T19:00,-9.0,87,0.00,0.00,0,15.3,297
2022-12-14T20:00,-8.2,88,0.00,0.00,0,14.8,299
2022-12-14T21:00,-8.1,88,0.00,0.00,0,15.0,300
2022-12-14T22:00,-8.2,88,0.00,0.00,0,13.7,305
2022-12-14T23:00,-8.3,88,0.00,0.00,0,14.5,316
2022-12-15T00:00,-8.7,88,0.00,0.00,0,13.2,317
2022-12-15T01:00,-9.1,88,0.00,0.00,0,11.5,321
2022-12-15T02:00,-9.7,88,0.00,0.00,0,10.0,322
2022-12-15T03:00,-10.5,89,0.00,0.00,0,8.8,325
2022-12-15T04:00,-11.5,90,0.00,0.00,0,7.8,326
2022-12-15T05:00,-11.7,91,0.00,0.00,0,8.4,320
2022-12-15T06:00,-10.2,91,0.00,0.00,0,10.2,309
2022-12-15T07:00,-8.0,89,0.00,0.00,1,8.4,280
2022-12-15T08:00,-11.9,95,0.00,0.00,2,8.5,242
2022-12-15T09:00,-12.9,93,0.00,0.00,3,7.8,214
2022-12-15T10:00,-10.8,92,0.00,0.00,3,9.3,196
2022-12-15T11:00,-8.7,91,0.00,0.00,3,10.2,203
2022-12-15T12:00,-6.7,92,0.00,0.00,3,10.2,198
2022-12-15T13:00,-6.3,93,0.00,0.00,3,10.8,201
2022-12-15T14:00,-6.1,93,0.00,0.00,3,11.0,218
2022-12-15T15:00,-6.3,94,0.00,0.00,3,11.2,237
2022-12-15T16:00,-6.4,94,0.00,0.00,3,12.0,237
2022-12-15T17:00,-6.7,93,0.00,0.00,3,12.7,235
2022-12-15T18:00,-6.7,93,0.00,0.00,3,12.5,237
2022-12-15T19:00,-7.0,92,0.00,0.00,3,13.9,239
2022-12-15T20:00,-6.1,92,0.00,0.00,3,14.3,236
2022-12-15T21:00,-5.9,92,0.00,0.00,2,11.9,235
2022-12-15T22:00,-5.7,92,0.00,0.00,2,12.4,240
2022-12-15T23:00,-5.8,92,0.00,0.00,3,10.0,240
2022-12-16T00:00,-5.8,92,0.00,0.00,3,8.5,242
2022-12-16T01:00,-6.0,92,0.00,0.00,3,7.5,253
2022-12-16T02:00,-6.0,92,0.00,0.00,3,6.9,261
2022-12-16T03:00,-6.2,92,0.00,0.00,3,6.8,273
2022-12-16T04:00,-6.2,93,0.00,0.00,3,7.0,282
2022-12-16T05:00,-6.3,93,0.00,0.00,3,5.6,310
2022-12-16T06:00,-6.8,93,0.00,0.00,3,6.2,324
2022-12-16T07:00,-6.9,93,0.00,0.00,3,6.8,335
2022-12-16T08:00,-7.0,93,0.00,0.00,3,8.0,342
2022-12-16T09:00,-6.9,93,0.00,0.00,3,11.3,329
2022-12-16T10:00,-6.8,89,0.00,0.00,3,11.3,343
2022-12-16T11:00,-6.6,88,0.00,0.00,3,10.3,12
2022-12-16T12:00,-6.5,88,0.00,0.00,3,11.8,20
2022-12-16T13:00,-6.5,87,0.00,0.00,3,11.8,27
2022-12-16T14:00,-6.4,87,0.00,0.00,3,11.4,35
2022-12-16T15:00,-6.5,88,0.00,0.00,3,11.8,40
2022-12-16T16:00,-6.7,89,0.00,0.00,3,11.7,47
2022-12-16T17:00,-7.0,90,0.00,0.00,3,12.2,47
2022-12-16T18:00,-7.2,90,0.00,0.00,3,12.1,53
2022-12-16T19:00,-7.5,90,0.00,0.00,3,12.0,57
2022-12-16T20:00,-7.5,91,0.00,0.00,3,12.2,62
2022-12-16T21:00,-7.7,91,0.00,0.00,3,12.6,63
