latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.199997,21.0,113.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-12-10T00:00,0.3,97,0.00,0.07,71,10.3,29
2022-12-10T01:00,0.3,96,0.00,0.07,71,10.4,34
2022-12-10T02:00,0.1,95,0.00,0.07,71,10.8,53
2022-12-10T03:00,-0.1,95,0.00,0.07,71,12.5,57
2022-12-10T04:00,-0.1,94,0.00,0.07,71,13.2,55
2022-12-10T05:00,-0.2,94,0.00,0.07,71,12.9,63
2022-12-10T06:00,-0.3,94,0.00,0.07,71,13.4,66
2022-12-10T07:00,-0.4,93,0.00,0.07,71,14.0,64
2022-12-10T08:00,-0.3,93,0.00,0.07,71,13.7,63
2022-12-10T09:00,-0.2,92,0.00,0.07,71,12.2,66
2022-12-10T10:00,0.1,88,0.00,0.07,71,14.1,58
2022-12-10T11:00,0.3,86,0.00,0.00,3,12.1,53
2022-12-10T12:00,0.4,85,0.00,0.00,3,11.1,61
2022-12-10T13:00,0.3,85,0.00,0.00,3,11.6,60
2022-12-10T14:00,0.3,85,0.00,0.00,3,11.4,62
2022-12-10T15:00,0.1,87,0.00,0.00,3,10.5,59
2022-12-10T16:00,-0.2,88,0.00,0.00,3,9.9,57
2022-12-10T17:00,-0.4,88,0.00,0.00,3,10.4,56
2022-12-10T18:00,-0.7,88,0.00,0.00,3,10.6,55
2022-12-10T19:00,-0.9,87,0.00,0.00,3,11.2,57
2022-12-10T20:00,-0.8,88,0.00,0.00,3,11.5,58
2022-12-10T21:00,-1.0,88,0.00,0.07,71,11.5,58
2022-12-10T22:00,-1.1,88,0.00,0.07,71,13.0,56
2022-12-10T23:00,-1.3,88,0.00,0.07,71,8.9,69
2022-12-11T00:00,-1.3,88,0.00,0.07,71,10.1,73
2022-12-11T01:00,-1.4,88,0.00,0.07,71,11.9,76
2022-12-11T02:00,-1.6,88,0.00,0.00,3,13.9,73
2022-12-11T03:00,-1.7,88,0.00,0.00,3,13.9,73
2022-12-11T04:00,-1.9,87,0.00,0.00,3,14.5,71
2022-12-11T05:00,-2.0,87,0.00,0.07,71,14.3,78
2022-12-11T06:00,-2.2,87,0.00,0.07,71,15.5,72
2022-12-11T07:00,-2.2,87,0.00,0.14,71,15.5,77
2022-12-11T08:00,-2.9,85,0.00,0.21,73,15.7,81
2022-12-11T09:00,-3.0,87,0.00,0.28,73,16.4,81
2022-12-11T10:00,-3.0,87,0.00,0.42,73,17.4,84
2022-12-11T11:00,-3.0,87,0.00,0.49,73,15.6,97
2022-12-11T12:00,-2.9,87,0.00,0.56,73,17.2,101
2022-12-11T13:00,-2.9,88,0.00,0.63,73,17.9,100
2022-12-11T14:00,-2.9,88,0.00,0.70,73,16.7,104
2022-12-11T15:00,-3.0,90,0.00,0.70,73,16.3,112
2022-12-11T16:00,-3.1,91,0.00,0.63,73,15.3,114
2022-12-11T17:00,-3.3,91,0.00,0.49,73,14.7,112
2022-12-11T18:00,-3.5,90,0.00,0.42,73,14.7,121
2022-12-11T19:00,-3.7,90,0.00,0.42,73,14.0,134
2022-12-11T20:00,-4.2,89,0.00,0.28,73,14.0,138
2022-12-11T21:00,-4.4,89,0.00,0.21,73,16.0,134
2022-12-11T22:00,-4.6,90,0.00,0.14,71,15.5,136
2022-12-11T23:00,-4.5,89,0.00,0.14,71,13.3,139
2022-12-12T00:00,-4.4,90,0.00,0.21,73,13.1,148
2022-12-12T01:00,-4.4,90,0.00,0.28,73,13.0,152
2022-12-12T02:00,-4.3,91,0.00,0.28,73,11.9,155
2022-12-12T03:00,-4.1,91,0.00,0.35,73,11.2,165
2022-12-12T04:00,-4.0,92,0.00,0.28,73,11.4,169
2022-12-12T05:00,-3.8,92,0.00,0.28,73,12.1,170
2022-12-12T06:00,-3.6,92,0.00,0.21,73,12.7,173
2022-12-12T07:00,-3.4,93,0.00,0.21,73,12.6,180
2022-12-12T08:00,-3.0,94,0.00,0.07,71,12.7,187
2022-12-12T09:00,-2.4,94,0.00,0.07,71,13.1,188
2022-12-12T10:00,-1.7,94,0.00,0.14,71,13.8,187
2022-12-12T11:00,-0.9,92,0.00,0.14,71,18.5,172
2022-12-12T12:00,-0.4,91,0.00,0.07,71,18.3,165
2022-12-12T13:00,-0.3,90,0.00,0.00,3,16.7,166
2022-12-12T14:00,-0.4,90,0.00,0.00,3,16.4,171
2022-12-12T15:00,-0.4,91,0.00,0.07,71,16.6,175
2022-12-12T16:00,-0.6,92,0.00,0.07,71,16.9,178
2022-12-12T17:00,-0.8,92,0.00,0.00,3,17.3,176
2022-12-12T18:00,-0.9,92,0.00,0.00,3,17.7,174
2022-12-12T19:00,-1.1,92,0.00,0.00,3,19.0,170
2022-12-12T20:00,-0.9,92,0.00,0.00,3,19.4,169
2022-12-12T21:00,-1.2,92,0.00,0.00,3,19.8,168
2022-12-12T22:00,-1.2,91,0.00,0.00,3,19.7,171
2022-12-12T23:00,-1.2,90,0.00,0.00,3,19.9,174
2022-12-13T00:00,-1.4,90,0.00,0.00,3,19.9,174
2022-12-13T01:00,-1.6,89,0.00,0.00,2,19.2,175
2022-12-13T02:00,-1.9,88,0.00,0.00,2,19.1,178
2022-12-13T03:00,-2.6,88,0.00,0.00,2,19.8,180
2022-12-13T04:00,-3.0,88,0.00,0.00,2,19.4,180
2022-12-13T05:00,-3.3,88,0.00,0.00,3,19.4,179
2022-12-13T06:00,-3.4,88,0.00,0.00,2,18.7,181
2022-12-13T07:00,-3.5,88,0.00,0.00,2,18.4,184
2022-12-13T08:00,-3.4,89,0.00,0.00,3,18.2,189
2022-12-13T09:00,-3.4,88,0.00,0.00,3,18.8,192
2022-12-13T10:00,-3.2,87,0.00,0.00,3,18.5,193
2022-12-13T11:00,-3.1,85,0.00,0.00,2,15.9,198
2022-12-13T12:00,-3.0,84,0.00,0.00,2,17.1,195
2022-12-13T13:00,-3.2,84,0.00,0.00,1,15.3,195
2022-12-13T14:00,-3.4,85,0.00,0.00,1,13.3,199
2022-12-13T15:00,-3.6,86,0.00,0.00,1,12.7,205
2022-12-13T16:00,-4.1,88,0.00,0.00,1,12.9,207
2022-12-13T17:00,-4.5,88,0.00,0.00,1,13.0,204
2022-12-13T18:00,-5.0,88,0.00,0.00,1,12.4,202
2022-12-13T19:00,-5.4,87,0.00,0.00,2,11.6,202
2022-12-13T20:00,-6.5,88,0.00,0.00,2,11.0,203
2022-12-13T21:00,-7.1,87,0.00,0.00,2,10.5,202
2022-12-13T22:00,-7.5,87,0.00,0.00,2,10.0,206
2022-12-13T23:00,-7.9,87,0.00,0.00,3,10.0,201
2022-12-14T00:00,-8.3,87,0.00,0.00,3,9.7,207
2022-12-14T01:00,-9.0,87,0.00,0.00,2,8.7,210
2022-12-14T02:00,-9.7,87,0.00,0.00,1,7.2,217
2022-12-14T03:00,-10.6,88,0.00,0.00,0,6.9,231
2022-12-14T04:00,-11.6,88,0.00,0.00,0,7.1,240
2022-12-14T05:00,-12.7,88,0.00,0.00,0,7.1,246
2022-12-14T06:00,-13.8,88,0.00,0.00,0,7.3,259
2022-12-14T07:00,-14.6,88,0.00,0.00,0,8.3,265
2022-12-14T08:00,-15.0,89,0.00,0.00,0,8.6,272
2022-12-14T09:00,-14.9,89,0.00,0.00,2,8.8,282
2022-12-14T10:00,-13.5,89,0.00,0.00,3,9.8,294
2022-12-14T11:00,-11.5,89,0.00,0.00,3,9.2,309
2022-12-14T12:00,-9.3,89,0.00,0.00,0,10.4,314
2022-12-14T13:00,-8.2,88,0.00,0.00,0,12.0,314
2022-12-14T14:00,-7.9,88,0.00,0.00,0,13.5,312
2022-12-14T15:00,-8.2,88,0.00,0.00,1,14.1,310
2022-12-14T16:00,-8.6,88,0.00,0.00,2,13.5,312
2022-12-14T17:00,-8.3,88,0.00,0.00,3,13.2,315
2022-12-14T18:00,-7.9,88,0.00,0.00,3,13.3,319
2022-12-14T19:00,-7.3,87,0.00,0.00,3,13.9,323
2022-12-14T20:00,-5.6,87,0.00,0.00,3,14.5,318
2022-12-14T21:00,-5.4,87,0.00,0.07,71,14.5,318
2022-12-14T22:00,-5.2,89,0.00,0.14,71,13.6,323
2022-12-14T23:00,-5.0,90,0.00,0.21,73,12.4,334
2022-12-15T00:00,-4.8,91,0.00,0.28,73,10.9,343
2022-12-15T01:00,-4.6,92,0.00,0.35,73,9.5,349
2022-12-15T02:00,-4.5,92,0.00,0.21,73,7.2,354
2022-12-15T03:00,-4.4,93,0.00,0.14,71,5.1,8
2022-12-15T04:00,-4.5,94,0.00,0.07,71,3.9,22
2022-12-15T05:00,-4.5,94,0.00,0.00,3,1.6,63
2022-12-15T06:00,-5.4,94,0.00,0.00,3,3.6,143
2022-12-15T07:00,-5.2,94,0.00,0.00,3,6.3,167
2022-12-15T08:00,-5.6,93,0.00,0.00,3,8.7,175
2022-12-15T09:00,-5.0,92,0.00,0.00,3,10.5,176
2022-12-15T10:00,-4.2,90,0.00,0.00,3,11.9,177
2022-12-15T11:00,-3.8,89,0.00,0.00,3,10.9,172
2022-12-15T12:00,-3.6,86,0.00,0.00,3,12.3,177
2022-12-15T13:00,-3.5,86,0.00,0.00,3,11.2,180
2022-12-15T14:00,-3.4,86,0.00,0.00,3,9.7,184
2022-12-15T15:00,-3.6,89,0.00,0.00,3,6.8,198
2022-12-15T16:00,-4.0,91,0.00,0.00,3,5.7,215
2022-12-15T17:00,-4.1,92,0.00,0.00,3,6.4,227
2022-12-15T18:00,-4.4,92,0.00,0.00,3,5.6,230
2022-12-15T19:00,-4.5,92,0.00,0.00,3,4.7,247
2022-12-15T20:00,-5.0,92,0.00,0.00,2,6.9,261
2022-12-15T21:00,-5.3,92,0.00,0.00,3,6.1,270
2022-12-15T22:00,-5.6,92,0.00,0.00,3,5.5,281
2022-12-15T23:00,-5.7,92,0.00,0.00,3,3.3,311
2022-12-16T00:00,-5.9,92,0.00,0.00,3,5.8,330
2022-12-16T01:00,-5.9,92,0.00,0.00,3,7.8,338
2022-12-16T02:00,-5.9,91,0.00,0.00,3,8.8,348
2022-12-16T03:00,-5.7,90,0.00,0.00,3,9.8,352
2022-12-16T04:00,-5.6,90,0.00,0.00,3,10.4,2
2022-12-16T05:00,-5.5,90,0.00,0.00,3,12.0,16
2022-12-16T06:00,-5.5,90,0.00,0.00,3,12.4,17
2022-12-16T07:00,-5.5,90,0.00,0.00,3,13.2,22
2022-12-16T08:00,-5.1,90,0.00,0.00,3,13.4,27
2022-12-16T09:00,-4.8,90,0.00,0.14,71,15.7,32
2022-12-16T10:00,-4.3,90,0.00,0.21,73,16.6,34
2022-12-16T11:00,-4.0,90,0.00,0.35,73,16.6,41
2022-12-16T12:00,-3.7,91,0.00,0.42,73,16.4,40
2022-12-16T13:00,-3.5,91,0.00,0.49,73,16.3,49
2022-12-16T14:00,-3.4,91,0.00,0.56,73,17.7,52
2022-12-16T15:00,-3.4,91,0.00,0.42,73,17.8,47
2022-12-16T16:00,-3.4,91,0.00,0.28,73,16.1,48
2022-12-16T17:00,-3.4,91,0.00,0.14,71,15.8,55
2022-12-16T18:00,-3.5,91,0.00,0.07,71,15.3,63
2022-12-16T19:00,-3.7,91,0.00,0.07,71,15.3,66
2022-12-16T20:00,-4.3,91,0.00,0.00,3,15.6,67
2022-12-16T21:00,-4.6,91,0.00,0.00,3,15.0,69
2022-12-16T22:00,-4.9,91,0.00,0.00,3,14.6,70
2022-12-16T23:00,-5.1,91,0.00,0.00,3,10.7,76
2022-12-17T00:00,-5.2,91,0.00,0.00,3,10.7,76
2022-12-17T01:00,-5.3,91,0.00,0.00,3,11.3,83
2022-12-17T02:00,-5.5,91,0.00,0.00,3,11.9,88
2022-12-17T03:00,-5.8,91,0.00,0.00,3,12.6,87
2022-12-17T04:00,-5.9,91,0.00,0.00,3,13.7,87
2022-12-17T05:00,-6.1,91,0.00,0.00,3,14.4,89
2022-12-17T06:00,-6.2,91,0.00,0.07,71,13.7,85
2022-12-17T07:00,-6.3,90,0.00,0.07,71,11.5,88
2022-12-17T08:00,-6.0,92,0.00,0.07,71,12.3,97
2022-12-17T09:00,-6.3,90,0.00,0.07,71,14.5,97
2022-12-17T10:00,-6.4,88,0.00,0.07,71,15.2,95
2022-12-17T11:00,-6.3,87,0.00,0.07,71,11.8,102
2022-12-17T12:00,-6.3,86,0.00,0.07,71,12.6,103
2022-12-17T13:00,-6.2,85,0.00,0.07,71,13.2,112
2022-12-17T14:00,-6.3,86,0.00,0.07,71,13.2,112
2022-12-17T15:00,-6.5,88,0.00,0.00,3,12.9,113
2022-12-17T16:00,-6.9,89,0.00,0.00,3,12.6,117
2022-12-17T17:00,-7.1,90,0.00,0.00,3,12.7,119
2022-12-17T18:00,-7.4,90,0.00,0.00,3,12.6,121
2022-12-17T19:00,-7.7,90,0.00,0.00,3,12.5,123
2022-12-17T20:00,-7.4,91,0.00,0.00,3,12.2,124
2022-12-17T21:00,-7.6,91,0.00,0.00,3,13.0,124
2022-12-17T22:00,-7.7,91,0.00,0.00,3,11.6,126
2022-12-17T23:00,-7.6,90,0.00,0.00,3,7.1,135
2022-12-18T00:00,-7.5,91,0.00,0.00,3,7.5,145
2022-12-18T01:00,-7.2,90,0.00,0.00,3,7.4,309
2022-12-18T02:00,-7.1,91,0.00,0.00,3,6.7,324
2022-12-18T03:00,-7.1,91,0.00,0.00,3,6.0,327
2022-12-18T04:00,-6.9,91,0.00,0.00,3,6.2,324
2022-12-18T05:00,-6.7,91,0.00,0.00,2,5.9,322
2022-12-18T06:00,-6.9,92,0.00,0.00,2,7.0,325
2022-12-18T07:00,-7.4,91,0.00,0.00,2,8.1,339
2022-12-18T08:00,-7.9,92,0.00,0.00,2,7.8,347
2022-12-18T09:00,-7.2,91,0.00,0.00,2,6.5,341
2022-12-18T10:00,-6.4,90,0.00,0.00,3,3.6,323
2022-12-18T11:00,-5.6,91,0.00,0.00,3,0.8,243
2022-12-18T12:00,-4.7,91,0.00,0.00,3,1.6,207
2022-12-18T13:00,-4.2,91,0.00,0.00,3,3.1,216
2022-12-18T14:00,-4.0,91,0.00,0.00,3,3.8,221
2022-12-18T15:00,-4.6,92,0.00,0.00,3,4.1,218
2022-12-18T16:00,-4.9,93,0.00,0.00,3,5.0,210
2022-12-18T17:00,-5.7,92,0.00,0.00,2,5.6,207
2022-12-18T18:00,-6.7,92,0.00,0.00,2,7.1,204
2022-12-18T19:00,-7.5,91,0.00,0.00,2,7.2,198
2022-12-18T20:00,-7.1,93,0.00,0.00,2,7.2,198
2022-12-18T21:00,-7.8,93,0.00,0.00,1,8.1,193
2022-12-18T22:00,-7.7,92,0.00,0.00,1,9.7,182
2022-12-18T23:00,-7.7,92,0.00,0.00,2,9.5,171
2022-12-19T00:00,-7.7,91,0.00,0.00,2,11.2,174
2022-12-19T01:00,-8.0,91,0.00,0.00,3,12.6,182
2022-12-19T02:00,-8.1,91,0.00,0.00,2,13.7,178
2022-12-19T03:00,-8.3,91,0.00,0.00,2,13.6,169
2022-12-19T04:00,-8.7,91,0.00,0.00,2,13.5,164
2022-12-19T05:00,-8.9,90,0.00,0.00,2,14.5,161
2022-12-19T06:00,-9.2,90,0.00,0.00,2,14.7,155
2022-12-19T07:00,-9.3,89,0.00,0.00,2,15.0,156
2022-12-19T08:00,-9.2,88,0.00,0.00,2,14.1,161
2022-12-19T09:00,-9.0,86,0.00,0.00,2,15.3,156
2022-12-19T10:00,-8.6,83,0.00,0.00,2,16.5,157
2022-12-19T11:00,-7.6,78,0.00,0.00,0,17.3,159
2022-12-19T12:00,-7.0,75,0.00,0.00,0,17.5,161
2022-12-19T13:00,-6.6,74,0.00,0.00,0,18.3,165
2022-12-19T14:00,-6.5,74,0.00,0.00,0,18.1,167
2022-12-19T15:00,-7.0,77,0.00,0.00,1,18.7,169
2022-12-19T16:00,-7.3,79,0.00,0.00,1,18.6,170
2022-12-19T17:00,-7.2,80,0.00,0.00,1,18.4,174
2022-12-19T18:00,-7.1,80,0.00,0.00,3,19.1,177
2022-12-19T19:00,-6.6,80,0.00,0.00,3,20.2,182
2022-12-19T20:00,-4.6,74,0.00,0.00,3,19.7,188
2022-12-19T21:00,-3.7,74,0.00,0.00,3,19.4,191
2022-12-19T22:00,-2.9,74,0.00,0.00,3,21.5,190
2022-12-19T23:00,-2.1,76,0.10,0.07,71,20.3,193
2022-12-20T00:00,-1.2,79,0.40,0.00,51,20.5,202
2022-12-20T01:00,-0.3,82,0.80,0.00,53,20.6,205
2022-12-20T02:00,0.4,83,0.70,0.00,53,21.0,211
2022-12-20T03:00,0.8,84,0.50,0.00,53,20.5,218
2022-12-20T04:00,1.0,85,0.80,0.00,53,20.0,219
2022-12-20T05:00,1.2,85,0.80,0.00,53,19.9,224
2022-12-20T06:00,1.3,85,0.50,0.00,53,20.4,226
2022-12-20T07:00,1.3,85,0.10,0.00,51,20.2,229
2022-12-20T08:00,1.4,86,0.00,0.00,3,19.9,228
2022-12-20T09:00,1.4,86,0.00,0.00,3,19.7,230
2022-12-20T10:00,1.6,85,0.00,0.00,3,19.5,231
2022-12-20T11:00,1.7,84,0.00,0.00,3,17.1,228
2022-12-20T12:00,1.9,84,0.00,0.00,3,16.6,228
2022-12-20T13:00,2.0,84,0.00,0.00,2,15.8,227
2022-12-20T14:00,1.8,85,0.00,0.00,2,15.5,222
2022-12-20T15:00,1.6,86,0.00,0.00,3,15.8,225
2022-12-20T16:00,1.5,87,0.00,0.00,3,15.0,222
2022-12-20T17:00,1.4,87,0.10,0.00,51,14.5,215
2022-12-20T18:00,1.2,88,0.10,0.00,51,15.5,211
2022-12-20T19:00,0.9,89,0.00,0.00,2,15.8,215
2022-12-20T20:00,1.0,88,0.00,0.00,2,14.6,213
2022-12-20T21:00,0.9,88,0.00,0.00,2,14.8,209
2022-12-20T22:00,0.7,88,0.00,0.00,3,14.7,211
2022-12-20T23:00,0.9,87,0.00,0.00,2,13.2,209
2022-12-21T00:00,0.9,87,0.00,0.00,3,13.0,214
2022-12-21T01:00,0.8,87,0.00,0.00,3,12.9,203
2022-12-21T02:00,0.8,87,0.00,0.00,3,15.0,201
2022-12-21T03:00,0.7,87,0.00,0.00,3,16.0,203
2022-12-21T04:00,0.7,88,0.00,0.00,1,15.0,215
2022-12-21T05:00,0.5,88,0.00,0.00,1,14.2,216
2022-12-21T06:00,-0.1,90,0.00,0.00,2,13.8,208
2022-12-21T07:00,-0.2,90,0.00,0.00,2,14.5,210
2022-12-21T08:00,-0.2,91,0.00,0.00,3,14.2,207
2022-12-21T09:00,0.5,89,0.00,0.00,3,14.4,212
2022-12-21T10:00,0.9,88,0.00,0.00,3,14.6,213
2022-12-21T11:00,1.4,88,0.00,0.00,3,12.7,215
2022-12-21T12:00,1.6,88,0.00,0.00,3,13.6,220
2022-12-21T13:00,1.9,88,0.00,0.00,3,12.5,224
2022-12-21T14:00,1.9,88,0.10,0.00,51,12.9,216
2022-12-21T15:00,1.8,89,0.10,0.00,51,13.6,220
2022-12-21T16:00,1.7,90,0.20,0.00,51,13.5,226
2022-12-21T17:00,1.8,90,0.40,0.00,51,12.9,234
2022-12-21T18:00,1.8,91,0.60,0.00,53,12.3,230
2022-12-21T19:00,1.8,91,0.70,0.00,53,12.0,221
2022-12-21T20:00,2.0,92,0.10,0.00,51,12.5,219
2022-12-21T21:00,2.1,92,0.00,0.00,3,12.8,220
2022-12-21T22:00,2.1,93,0.00,0.00,3,12.7,223
2022-12-21T23:00,2.1,94,0.00,0.00,3,11.3,217
2022-12-22T00:00,2.2,94,0.00,0.00,3,12.3,218
2022-12-22T01:00,2.3,94,0.00,0.00,3,12.8,220
2022-12-22T02:00,2.5,94,0.00,0.00,3,12.8,220
2022-12-22T03:00,2.6,94,0.00,0.00,3,13.0,224
2022-12-22T04:00,2.7,94,0.00,0.00,3,13.5,224
2022-12-22T05:00,2.8,95,0.00,0.00,3,13.6,220
2022-12-22T06:00,2.8,95,0.00,0.00,3,13.6,217
2022-12-22T07:00,2.8,95,0.00,0.00,3,13.7,215
2022-12-22T08:00,3.0,94,0.00,0.00,3,13.6,212
2022-12-22T09:00,3.1,94,0.00,0.00,3,13.5,205
2022-12-22T10:00,3.4,93,0.00,0.00,2,13.5,205
2022-12-22T11:00,3.6,93,0.00,0.00,2,12.1,203
2022-12-22T12:00,3.6,93,0.00,0.00,2,12.6,193
2022-12-22T13:00,3.6,93,0.00,0.00,2,13.0,186
2022-12-22T14:00,3.5,93,0.00,0.00,3,14.8,186
2022-12-22T15:00,3.1,94,0.00,0.00,3,15.4,191
2022-12-22T16:00,3.0,94,0.00,0.00,3,15.5,192
2022-12-22T17:00,3.1,94,0.10,0.00,51,15.7,196
2022-12-22T18:00,3.6,92,0.10,0.00,51,15.8,204
2022-12-22T19:00,3.7,92,0.00,0.00,3,15.8,207
2022-12-22T20:00,3.7,92,0.00,0.00,3,15.6,209
2022-12-22T21:00,3.8,92,0.00,0.00,3,15.5,208
2022-12-22T22:00,4.1,92,0.10,0.00,51,16.3,211
2022-12-22T23:00,4.4,91,0.20,0.00,51,15.3,221
2022-12-23T00:00,4.6,94,0.20,0.00,51,15.5,228
2022-12-23T01:00,4.8,95,0.30,0.00,51,15.6,232
2022-12-23T02:00,4.9,96,0.40,0.00,51,15.5,239
2022-12-23T03:00,5.2,97,0.10,0.00,51,15.0,253
2022-12-23T04:00,5.3,98,0.00,0.00,3,14.3,258
2022-12-23T05:00,5.3,99,0.00,0.00,3,12.9,257
2022-12-23T06:00,5.1,99,0.00,0.00,3,11.2,249
2022-12-23T07:00,4.7,99,0.00,0.00,3,11.3,243
2022-12-23T08:00,5.3,99,0.00,0.00,3,11.6,234
2022-12-23T09:00,5.4,98,0.00,0.00,3,12.5,224
2022-12-23T10:00,5.7,97,0.00,0.00,3,12.3,220
2022-12-23T11:00,5.9,97,0.50,0.00,53,11.5,221
2022-12-23T12:00,6.0,97,0.80,0.00,53,10.2,203
2022-12-23T13:00,5.9,96,0.90,0.00,53,10.0,195
2022-12-23T14:00,5.9,96,0.90,0.00,53,10.2,190
2022-12-23T15:00,6.1,95,0.80,0.00,53,10.2,203
2022-12-23T16:00,6.3,96,0.30,0.00,51,11.2,222
2022-12-23T17:00,6.5,96,0.10,0.00,51,11.8,243
2022-12-23T18:00,6.6,96,0.00,0.00,3,11.7,259
2022-12-23T19:00,6.4,98,0.00,0.00,3,12.2,272
2022-12-23T20:00,5.7,99,0.00,0.00,3,12.0,279
2022-12-23T21:00,5.4,99,0.00,0.00,3,9.5,279
2022-12-23T22:00,5.1,99,0.00,0.00,3,7.6,273
2022-12-23T23:00,4.9,100,0.00,0.00,3,3.7,259
2022-12-24T00:00,4.8,100,0.00,0.00,3,3.3,229
2022-12-24T01:00,4.7,100,0.00,0.00,3,3.0,194
2022-12-24T02:00,4.6,100,0.10,0.00,51,2.0,135
2022-12-24T03:00,4.6,100,0.20,0.00,51,2.9,60
2022-12-24T04:00,4.5,100,0.20,0.00,51,4.6,45
2022-12-24T05:00,4.4,100,0.20,0.00,51,7.4,43
2022-12-24T06:00,4.3,100,0.20,0.00,51,10.4,44
2022-12-24T07:00,4.2,100,0.30,0.00,51,12.0,49
2022-12-24T08:00,3.9,100,0.10,0.00,51,12.6,53
2022-12-24T09:00,3.8,100,0.20,0.00,51,13.6,53
2022-12-24T10:00,3.7,100,0.30,0.00,51,13.8,51
2022-12-24T11:00,3.5,99,0.20,0.00,51,14.6,50
2022-12-24T12:00,3.4,99,0.10,0.00,51,15.3,43
2022-12-24T13:00,3.2,98,0.10,0.00,51,13.9,37
2022-12-24T14:00,3.0,98,0.20,0.00,51,11.1,36
2022-12-24T15:00,2.7,98,0.40,0.00,51,10.3,36
2022-12-24T16:00,2.4,97,0.40,0.00,51,10.1,35
2022-12-24T17:00,2.1,97,0.40,0.00,51,9.6,34
2022-12-24T18:00,1.9,98,0.30,0.00,51,8.5,36
2022-12-24T19:00,1.7,98,0.10,0.00,51,8.2,52
2022-12-24T20:00,2.6,96,0.00,0.00,3,7.2,63
2022-12-24T21:00,2.6,97,0.10,0.00,51,5.5,67
2022-12-24T22:00,2.6,97,0.30,0.00,51,6.4,74
2022-12-24T23:00,2.6,98,0.30,0.00,51,6.5,71
2022-12-25T00:00,2.6,98,0.10,0.00,51,6.6,81
2022-12-25T01:00,2.7,98,0.10,0.00,51,5.8,97
2022-12-25T02:00,2.7,98,0.20,0.00,51,5.4,110
2022-12-25T03:00,2.7,99,0.20,0.00,51,5.6,117
2022-12-25T04:00,2.7,99,0.10,0.00,51,5.2,124
2022-12-25T05:00,2.7,99,0.00,0.00,3,3.4,148
2022-12-25T06:00,2.8,99,0.00,0.00,3,2.2,180
2022-12-25T07:00,3.0,99,0.00,0.00,3,2.5,188
2022-12-25T08:00,3.3,99,0.00,0.00,3,3.3,229
2022-12-25T09:00,3.8,99,0.00,0.00,3,5.2,254
2022-12-25T10:00,4.3,98,0.00,0.00,3,6.5,276
2022-12-25T11:00,4.9,94,0.00,0.00,3,7.2,288
2022-12-25T12:00,5.2,95,0.00,0.00,3,7.4,284
2022-12-25T13:00,5.6,88,0.00,0.00,3,5.8,274
2022-12-25T14:00,5.6,88,0.00,0.00,3,4.0,260
2022-12-25T15:00,5.2,90,0.00,0.00,3,1.1,270
2022-12-25T16:00,4.6,94,0.00,0.00,3,3.1,144
2022-12-25T17:00,4.2,95,0.00,0.00,3,3.9,158
2022-12-25T18:00,4.1,95,0.00,0.00,3,6.8,148
2022-12-25T19:00,3.9,96,0.00,0.00,3,5.5,148
2022-12-25T20:00,4.3,96,0.00,0.00,3,7.6,135
2022-12-25T21:00,4.5,96,0.00,0.00,3,9.4,137
2022-12-25T22:00,4.5,96,0.00,0.00,3,11.7,133
2022-12-25T23:00,4.3,96,0.00,0.00,3,13.2,125
2022-12-26T00:00,4.3,96,0.00,0.00,3,15.3,137
2022-12-26T01:00,4.3,96,0.10,0.00,51,16.4,147
2022-12-26T02:00,4.2,95,0.20,0.00,51,17.1,139
2022-12-26T03:00,4.1,96,0.30,0.00,51,16.9,140
2022-12-26T04:00,4.0,95,1.00,0.00,53,19.6,137
2022-12-26T05:00,3.9,96,1.70,0.00,61,19.2,140
2022-12-26T06:00,3.8,96,1.20,0.00,53,19.8,143
2022-12-26T07:00,3.9,96,0.50,0.00,53,19.3,151
2022-12-26T08:00,4.2,96,0.30,0.00,51,17.4,162
2022-12-26T09:00,4.8,95,0.50,0.00,53,16.6,167
2022-12-26T10:00,6.0,93,0.50,0.00,53,15.2,187
2022-12-26T11:00,7.3,92,0.60,0.00,53,16.8,211
2022-12-26T12:00,8.5,89,0.40,0.00,51,19.1,234
2022-12-26T13:00,9.1,88,0.10,0.00,51,18.5,243
2022-12-26T14:00,9.5,88,0.00,0.00,3,18.5,246
2022-12-26T15:00,9.6,88,0.00,0.00,3,16.4,244
2022-12-26T16:00,9.4,88,0.00,0.00,3,14.7,239
2022-12-26T17:00,9.3,89,0.00,0.00,3,15.5,239
2022-12-26T18:00,9.1,89,0.20,0.00,51,16.5,247
2022-12-26T19:00,8.7,91,0.10,0.00,51,17.0,257
2022-12-26T20:00,8.8,93,0.30,0.00,51,16.5,260
2022-12-26T21:00,8.5,94,0.00,0.00,3,16.7,264
2022-12-26T22:00,8.5,94,0.00,0.00,3,16.3,264
2022-12-26T23:00,8.3,93,0.00,0.00,2,14.5,256
2022-12-27T00:00,8.2,93,0.00,0.00,2,15.6,247
2022-12-27T01:00,7.9,91,0.10,0.00,51,14.3,236
2022-12-27T02:00,6.9,93,0.10,0.00,51,14.8,236
2022-12-27T03:00,6.7,94,0.10,0.00,51,15.1,252
